line_number_1based,vessel_id,ts,prev_ts,lat,long,lat_dd,long_dd
52770,matsumae08,2023-09-24 06:59:40,,4135.813,13953.456,41.596883,139.890933
52772,matsumae13,2023-09-24 06:59:45,,4137.294,13954.439,41.621567,139.907317
52774,matsumae26,2023-09-24 07:00:10,,4135.483,13956.426,41.591383,139.940433
52776,matsumae02,2023-09-24 07:00:20,,4135.13,13952.733,41.5855,139.878883
52778,matsumae19,2023-09-24 07:00:25,,4139.426,13952.99,41.6571,139.883167
52780,matsumae28,2023-09-24 07:00:35,,4138.908,13952.663,41.648467,139.877717
52782,matsumae08,2023-09-24 07:00:40,,4135.814,13953.435,41.5969,139.890583
52784,matsumae14,2023-09-24 07:01:20,,4134.888,13953.778,41.581467,139.8963
52786,matsumae02,2023-09-24 07:01:20,,4135.136,13952.671,41.5856,139.87785
52788,matsumae19,2023-09-24 07:01:25,,4139.436,13952.922,41.657267,139.882033
52790,matsumae08,2023-09-24 07:01:40,,4135.848,13953.422,41.597467,139.890367
52792,matsumae14,2023-09-24 07:02:20,,4134.898,13953.775,41.581633,139.89625
52794,matsumae02,2023-09-24 07:02:20,,4135.138,13952.611,41.585633,139.87685
52796,matsumae19,2023-09-24 07:02:25,,4139.459,13952.87,41.65765,139.881167
52798,matsumae08,2023-09-24 07:02:39,,4135.873,13953.404,41.597883,139.890067
52800,matsumae02,2023-09-24 07:03:20,,4135.139,13952.557,41.58565,139.87595
52802,matsumae19,2023-09-24 07:03:24,,4139.476,13952.797,41.657933,139.87995
52804,matsumae08,2023-09-24 07:03:39,,4135.894,13953.382,41.598233,139.8897
52806,matsumae26,2023-09-24 07:04:09,,4135.081,13956.892,41.584683,139.9482
52808,matsumae14,2023-09-24 07:04:21,,4134.918,13953.768,41.581967,139.896133
52810,matsumae02,2023-09-24 07:04:21,,4135.143,13952.502,41.585717,139.875033
52812,matsumae19,2023-09-24 07:04:25,,4139.497,13952.763,41.658283,139.879383
52814,matsumae08,2023-09-24 07:04:40,,4135.904,13953.348,41.5984,139.889133
52816,matsumae13,2023-09-24 07:04:44,,4136.628,13955.005,41.610467,139.91675
52818,matsumae02,2023-09-24 07:05:20,,4135.145,13952.443,41.58575,139.87405
52820,matsumae14,2023-09-24 07:05:20,,4134.927,13953.764,41.582117,139.896067
52822,matsumae19,2023-09-24 07:05:25,,4139.519,13952.738,41.65865,139.878967
52824,matsumae08,2023-09-24 07:05:39,,4135.915,13953.327,41.598583,139.888783
52826,matsumae13,2023-09-24 07:05:45,,4136.485,13955.094,41.608083,139.918233
52828,matsumae26,2023-09-24 07:06:09,,4134.874,13957.113,41.581233,139.951883
52830,matsumae14,2023-09-24 07:06:20,,4134.937,13953.761,41.582283,139.896017
52832,matsumae02,2023-09-24 07:06:20,,4135.146,13952.391,41.585767,139.873183
52834,matsumae19,2023-09-24 07:06:24,,4139.539,13952.675,41.658983,139.877917
52836,matsumae08,2023-09-24 07:06:39,,4135.927,13953.309,41.598783,139.888483
52838,matsumae13,2023-09-24 07:06:44,,4136.339,13955.178,41.60565,139.919633
52840,matsumae26,2023-09-24 07:07:09,,4134.766,13957.217,41.579433,139.953617
52842,matsumae02,2023-09-24 07:07:19,,4135.148,13952.337,41.5858,139.872283
52844,matsumae19,2023-09-24 07:07:24,,4139.556,13952.609,41.659267,139.876817
52846,matsumae08,2023-09-24 07:07:39,,4135.949,13953.264,41.59915,139.887733
52848,matsumae13,2023-09-24 07:07:44,,4136.192,13955.266,41.6032,139.9211
52850,matsumae14,2023-09-24 07:08:20,,4134.958,13953.753,41.582633,139.895883
52852,matsumae02,2023-09-24 07:08:20,,4135.148,13952.279,41.5858,139.871317
52854,matsumae08,2023-09-24 07:08:40,,4135.965,13953.213,41.599417,139.886883
52856,matsumae13,2023-09-24 07:08:45,,4136.047,13955.33,41.600783,139.922167
52858,matsumae14,2023-09-24 07:09:20,,4134.983,13953.732,41.58305,139.895533
52860,matsumae02,2023-09-24 07:09:20,,4135.15,13952.226,41.585833,139.870433
52862,matsumae19,2023-09-24 07:09:24,,4139.602,13952.465,41.660033,139.874417
52864,matsumae08,2023-09-24 07:09:39,,4135.976,13953.168,41.5996,139.886133
52866,matsumae13,2023-09-24 07:09:44,,4135.903,13955.435,41.598383,139.923917
52868,matsumae14,2023-09-24 07:10:20,,4135.003,13953.719,41.583383,139.895317
52870,matsumae02,2023-09-24 07:10:20,,4135.154,13952.165,41.5859,139.869417
52872,matsumae19,2023-09-24 07:10:24,,4139.621,13952.4,41.66035,139.873333
52874,matsumae08,2023-09-24 07:10:40,,4135.994,13953.121,41.5999,139.88535
52876,matsumae13,2023-09-24 07:10:45,,4135.751,13955.541,41.59585,139.925683
52878,matsumae02,2023-09-24 07:11:19,,4135.159,13952.099,41.585983,139.868317
52880,matsumae14,2023-09-24 07:11:19,,4135.031,13953.699,41.58385,139.894983
52882,matsumae19,2023-09-24 07:11:25,,4139.641,13952.324,41.660683,139.872067
52884,matsumae08,2023-09-24 07:11:39,,4136.001,13953.072,41.600017,139.884533
52886,matsumae13,2023-09-24 07:11:45,,4135.631,13955.684,41.59385,139.928067
52888,matsumae02,2023-09-24 07:12:20,,4135.173,13952.048,41.586217,139.867467
52890,matsumae14,2023-09-24 07:12:20,,4135.037,13953.682,41.58395,139.8947
52892,matsumae19,2023-09-24 07:12:25,,4139.665,13952.254,41.661083,139.8709
52894,matsumae08,2023-09-24 07:12:40,,4136.008,13953.036,41.600133,139.883933
52896,matsumae13,2023-09-24 07:12:45,,4135.523,13955.849,41.59205,139.930817
52898,matsumae14,2023-09-24 07:13:19,,4135.033,13953.664,41.583883,139.8944
52900,matsumae02,2023-09-24 07:13:19,,4135.189,13952.005,41.586483,139.86675
52902,matsumae19,2023-09-24 07:13:25,,4139.683,13952.214,41.661383,139.870233
52904,matsumae28,2023-09-24 07:13:35,,4139.096,13952.03,41.6516,139.867167
52906,matsumae08,2023-09-24 07:13:39,,4136.019,13953.017,41.600317,139.883617
52908,matsumae13,2023-09-24 07:13:44,,4135.4,13955.988,41.59,139.933133
52910,matsumae02,2023-09-24 07:14:20,,4135.208,13951.964,41.5868,139.866067
52912,matsumae14,2023-09-24 07:14:20,,4135.034,13953.634,41.5839,139.8939
52914,matsumae19,2023-09-24 07:14:24,,4139.7,13952.175,41.661667,139.869583
52916,matsumae08,2023-09-24 07:14:40,,4136.034,13952.972,41.600567,139.882867
52918,matsumae13,2023-09-24 07:14:44,,4135.254,13956.095,41.587567,139.934917
52920,matsumae14,2023-09-24 07:15:20,,4135.039,13953.599,41.583983,139.893317
52922,matsumae19,2023-09-24 07:15:25,,4139.713,13952.105,41.661883,139.868417
52924,matsumae08,2023-09-24 07:15:40,,4136.041,13952.924,41.600683,139.882067
52926,matsumae13,2023-09-24 07:15:44,,4135.131,13956.241,41.585517,139.93735
52928,matsumae14,2023-09-24 07:16:19,,4135.041,13953.58,41.584017,139.893
52930,matsumae02,2023-09-24 07:16:20,,4135.249,13951.919,41.587483,139.865317
52932,matsumae19,2023-09-24 07:16:25,,4139.724,13952.035,41.662067,139.86725
52934,matsumae08,2023-09-24 07:16:40,,4136.052,13952.881,41.600867,139.88135
52936,matsumae13,2023-09-24 07:16:45,,4134.999,13956.371,41.583317,139.939517
52938,matsumae14,2023-09-24 07:17:20,,4135.041,13953.551,41.584017,139.892517
52940,matsumae19,2023-09-24 07:17:24,,4139.74,13951.994,41.662333,139.866567
52942,matsumae08,2023-09-24 07:17:40,,4136.057,13952.851,41.60095,139.88085
52944,matsumae13,2023-09-24 07:17:45,,4134.86,13956.485,41.581,139.941417
52946,matsumae14,2023-09-24 07:18:20,,4135.044,13953.517,41.584067,139.89195
52948,matsumae08,2023-09-24 07:18:40,,4136.065,13952.825,41.601083,139.880417
52950,matsumae13,2023-09-24 07:18:45,,4134.723,13956.599,41.578717,139.943317
52952,matsumae14,2023-09-24 07:19:20,,4135.046,13953.494,41.5841,139.891567
52954,matsumae02,2023-09-24 07:19:20,,4135.29,13951.904,41.588167,139.865067
52956,matsumae08,2023-09-24 07:19:39,,4136.072,13952.8,41.6012,139.88
52958,matsumae13,2023-09-24 07:19:45,,4134.577,13956.706,41.576283,139.9451
52960,matsumae14,2023-09-24 07:20:20,,4135.046,13953.456,41.5841,139.890933
52962,matsumae02,2023-09-24 07:20:20,,4135.297,13951.922,41.588283,139.865367
52964,matsumae08,2023-09-24 07:20:39,,4136.083,13952.788,41.601383,139.8798
52966,matsumae13,2023-09-24 07:20:45,,4134.432,13956.809,41.573867,139.946817
52968,matsumae14,2023-09-24 07:21:19,,4135.049,13953.416,41.58415,139.890267
52970,matsumae02,2023-09-24 07:21:19,,4135.293,13951.901,41.588217,139.865017
52972,matsumae08,2023-09-24 07:21:39,,4136.067,13952.777,41.601117,139.879617
52974,matsumae13,2023-09-24 07:21:44,,4134.293,13956.917,41.57155,139.948617
52976,matsumae14,2023-09-24 07:22:19,,4135.047,13953.393,41.584117,139.889883
52978,matsumae02,2023-09-24 07:22:19,,4135.284,13951.859,41.588067,139.864317
52980,matsumae08,2023-09-24 07:22:39,,4135.97,13952.89,41.5995,139.8815
52982,matsumae13,2023-09-24 07:22:44,,4134.142,13957.025,41.569033,139.950417
52984,matsumae14,2023-09-24 07:23:20,,4135.053,13953.347,41.584217,139.889117
52986,matsumae02,2023-09-24 07:23:20,,4135.28,13951.812,41.588,139.863533
52988,matsumae08,2023-09-24 07:23:39,,4135.862,13953.015,41.5977,139.883583
52990,matsumae13,2023-09-24 07:23:44,,4133.995,13957.123,41.566583,139.95205
52992,matsumae02,2023-09-24 07:24:19,,4135.283,13951.755,41.58805,139.862583
52994,matsumae14,2023-09-24 07:24:19,,4135.051,13953.302,41.584183,139.888367
52996,matsumae19,2023-09-24 07:24:25,,4139.86,13951.88,41.664333,139.864667
52998,matsumae08,2023-09-24 07:24:39,,4135.758,13953.14,41.595967,139.885667
53000,matsumae13,2023-09-24 07:24:44,,4133.853,13957.228,41.564217,139.9538
53002,matsumae14,2023-09-24 07:25:20,,4135.061,13953.279,41.58435,139.887983
53004,matsumae02,2023-09-24 07:25:20,,4135.283,13951.702,41.58805,139.8617
53006,matsumae19,2023-09-24 07:25:25,,4139.875,13951.885,41.664583,139.86475
53008,matsumae08,2023-09-24 07:25:39,,4135.654,13953.267,41.594233,139.887783
53010,matsumae13,2023-09-24 07:25:44,,4133.709,13957.338,41.561817,139.955633
53012,matsumae02,2023-09-24 07:26:20,,4135.288,13951.652,41.588133,139.860867
53014,matsumae14,2023-09-24 07:26:20,,4135.063,13953.259,41.584383,139.88765
53016,matsumae19,2023-09-24 07:26:24,,4139.888,13951.886,41.6648,139.864767
53018,matsumae08,2023-09-24 07:26:39,,4135.549,13953.401,41.592483,139.890017
53020,matsumae13,2023-09-24 07:26:44,,4133.565,13957.451,41.559417,139.957517
53022,matsumae26,2023-09-24 07:27:09,,4132.429,13958.97,41.540483,139.982833
53024,matsumae14,2023-09-24 07:27:20,,4135.068,13953.23,41.584467,139.887167
53026,matsumae02,2023-09-24 07:27:20,,4135.291,13951.602,41.588183,139.860033
53028,matsumae19,2023-09-24 07:27:25,,4139.903,13951.887,41.66505,139.864783
53030,matsumae08,2023-09-24 07:27:40,,4135.448,13953.538,41.5908,139.8923
53032,matsumae13,2023-09-24 07:27:45,,4133.421,13957.566,41.557017,139.959433
53034,matsumae14,2023-09-24 07:28:20,,4135.07,13953.17,41.5845,139.886167
53036,matsumae02,2023-09-24 07:28:20,,4135.294,13951.553,41.588233,139.859217
53038,matsumae19,2023-09-24 07:28:24,,4139.928,13951.873,41.665467,139.86455
53040,matsumae08,2023-09-24 07:28:40,,4135.349,13953.674,41.58915,139.894567
53042,matsumae13,2023-09-24 07:28:45,,4133.279,13957.683,41.55465,139.961383
53044,matsumae26,2023-09-24 07:29:10,,4132.183,13959.127,41.536383,139.98545
53046,matsumae02,2023-09-24 07:29:19,,4135.297,13951.5,41.588283,139.858333
53048,matsumae14,2023-09-24 07:29:19,,4135.071,13953.153,41.584517,139.885883
53050,matsumae19,2023-09-24 07:29:25,,4139.941,13951.872,41.665683,139.864533
53052,matsumae08,2023-09-24 07:29:40,,4135.246,13953.806,41.587433,139.896767
53054,matsumae13,2023-09-24 07:29:45,,4133.133,13957.782,41.552217,139.963033
53056,matsumae26,2023-09-24 07:30:09,,4132.058,13959.202,41.5343,139.9867
53058,matsumae14,2023-09-24 07:30:20,,4135.076,13953.108,41.5846,139.885133
53060,matsumae02,2023-09-24 07:30:20,,4135.297,13951.452,41.588283,139.857533
53062,matsumae19,2023-09-24 07:30:25,,4139.949,13951.898,41.665817,139.864967
53064,matsumae28,2023-09-24 07:30:35,,4139.26,13951.809,41.654333,139.863483
53066,matsumae08,2023-09-24 07:30:39,,4135.143,13953.941,41.585717,139.899017
53068,matsumae13,2023-09-24 07:30:45,,4132.985,13957.889,41.54975,139.964817
53070,matsumae26,2023-09-24 07:31:09,,4131.929,13959.266,41.53215,139.987767
53072,matsumae14,2023-09-24 07:31:19,,4135.075,13953.046,41.584583,139.8841
53074,matsumae02,2023-09-24 07:31:19,,4135.301,13951.417,41.58835,139.85695
53076,matsumae19,2023-09-24 07:31:25,,4139.963,13951.903,41.66605,139.86505
53078,matsumae08,2023-09-24 07:31:40,,4135.04,13954.075,41.584,139.90125
53080,matsumae13,2023-09-24 07:31:45,,4132.833,13957.986,41.547217,139.966433
53082,matsumae26,2023-09-24 07:32:10,,4131.802,13959.337,41.530033,139.98895
53084,matsumae02,2023-09-24 07:32:20,,4135.303,13951.415,41.588383,139.856917
53086,matsumae14,2023-09-24 07:32:20,,4135.075,13953.018,41.584583,139.883633
53088,matsumae19,2023-09-24 07:32:25,,4139.975,13951.9,41.66625,139.865
53090,matsumae08,2023-09-24 07:32:40,,4134.937,13954.209,41.582283,139.903483
53092,matsumae13,2023-09-24 07:32:45,,4132.688,13958.103,41.5448,139.968383
53094,matsumae26,2023-09-24 07:33:10,,4131.676,13959.412,41.527933,139.9902
53096,matsumae02,2023-09-24 07:33:20,,4135.312,13951.402,41.588533,139.8567
53098,matsumae14,2023-09-24 07:33:20,,4135.07,13952.969,41.5845,139.882817
53100,matsumae28,2023-09-24 07:33:35,,4139.313,13951.818,41.655217,139.863633
53102,matsumae08,2023-09-24 07:33:40,,4134.827,13954.329,41.58045,139.905483
53104,matsumae13,2023-09-24 07:33:45,,4132.543,13958.216,41.542383,139.970267
53106,matsumae26,2023-09-24 07:34:10,,4131.552,13959.49,41.525867,139.9915
53108,matsumae02,2023-09-24 07:34:20,,4135.313,13951.401,41.58855,139.856683
53110,matsumae14,2023-09-24 07:34:20,,4135.069,13952.912,41.584483,139.881867
53112,matsumae28,2023-09-24 07:34:35,,4139.323,13951.828,41.655383,139.8638
53114,matsumae08,2023-09-24 07:34:40,,4134.713,13954.44,41.57855,139.907333
53116,matsumae13,2023-09-24 07:34:45,,4132.395,13958.327,41.539917,139.972117
53118,matsumae26,2023-09-24 07:35:10,,4131.424,13959.564,41.523733,139.992733
53120,matsumae02,2023-09-24 07:35:20,,4135.333,13951.371,41.588883,139.856183
53122,matsumae14,2023-09-24 07:35:20,,4135.076,13952.891,41.5846,139.881517
53124,matsumae08,2023-09-24 07:35:39,,4134.596,13954.555,41.5766,139.90925
53126,matsumae13,2023-09-24 07:35:44,,4132.243,13958.443,41.537383,139.97405
53128,matsumae26,2023-09-24 07:36:09,,4131.292,13959.628,41.521533,139.9938
53130,matsumae14,2023-09-24 07:36:20,,4135.077,13952.862,41.584617,139.881033
53132,matsumae02,2023-09-24 07:36:20,,4135.283,13951.506,41.58805,139.858433
53134,matsumae08,2023-09-24 07:36:39,,4134.483,13954.668,41.574717,139.911133
53136,matsumae13,2023-09-24 07:36:44,,4132.095,13958.561,41.534917,139.976017
53138,matsumae26,2023-09-24 07:37:10,,4131.159,13959.689,41.519317,139.994817
53140,matsumae14,2023-09-24 07:37:20,,4135.07,13952.821,41.5845,139.88035
53142,matsumae02,2023-09-24 07:37:20,,4135.22,13951.677,41.587,139.861283
53144,matsumae08,2023-09-24 07:37:39,,4134.371,13954.786,41.57285,139.9131
53146,matsumae13,2023-09-24 07:37:44,,4131.948,13958.686,41.532467,139.9781
53148,matsumae26,2023-09-24 07:38:10,,4131.026,13959.748,41.5171,139.9958
53150,matsumae02,2023-09-24 07:38:20,,4135.15,13951.845,41.585833,139.864083
53152,matsumae14,2023-09-24 07:38:20,,4135.07,13952.779,41.5845,139.87965
53154,matsumae19,2023-09-24 07:38:24,,4140.073,13951.877,41.667883,139.864617
53156,matsumae08,2023-09-24 07:38:39,,4134.258,13954.902,41.570967,139.915033
53158,matsumae13,2023-09-24 07:38:44,,4131.806,13958.814,41.5301,139.980233
53160,matsumae26,2023-09-24 07:39:09,,4130.887,13959.785,41.514783,139.996417
53162,matsumae02,2023-09-24 07:39:19,,4135.062,13952.003,41.584367,139.866717
53164,matsumae14,2023-09-24 07:39:19,,4135.063,13952.756,41.584383,139.879267
53166,matsumae19,2023-09-24 07:39:25,,4140.1,13951.864,41.668333,139.8644
53168,matsumae28,2023-09-24 07:39:34,,4139.017,13952.292,41.650283,139.871533
53170,matsumae08,2023-09-24 07:39:40,,4134.145,13955.015,41.569083,139.916917
53172,matsumae13,2023-09-24 07:39:44,,4131.664,13958.938,41.527733,139.9823
53174,matsumae26,2023-09-24 07:40:09,,4130.753,13959.842,41.51255,139.997367
53176,matsumae02,2023-09-24 07:40:20,,4134.982,13952.16,41.583033,139.869333
53178,matsumae14,2023-09-24 07:40:20,,4135.066,13952.697,41.584433,139.878283
53180,matsumae19,2023-09-24 07:40:25,,4140.106,13951.817,41.668433,139.863617
53182,matsumae08,2023-09-24 07:40:39,,4134.03,13955.127,41.567167,139.918783
53184,matsumae13,2023-09-24 07:40:45,,4131.515,13959.054,41.52525,139.984233
53186,matsumae26,2023-09-24 07:41:10,,4130.619,13959.903,41.510317,139.998383
53188,matsumae02,2023-09-24 07:41:19,,4134.931,13952.347,41.582183,139.87245
53190,matsumae14,2023-09-24 07:41:19,,4135.078,13952.662,41.584633,139.8777
53192,matsumae19,2023-09-24 07:41:25,,4140.123,13951.753,41.668717,139.86255
53194,matsumae08,2023-09-24 07:41:40,,4133.912,13955.238,41.5652,139.920633
53196,matsumae13,2023-09-24 07:41:45,,4131.348,13959.182,41.522467,139.986367
53198,matsumae26,2023-09-24 07:42:10,,4130.483,13959.952,41.50805,139.9992
53200,matsumae02,2023-09-24 07:42:19,,4134.878,13952.533,41.5813,139.87555
53202,matsumae14,2023-09-24 07:42:19,,4135.076,13952.625,41.5846,139.877083
53204,matsumae19,2023-09-24 07:42:25,,4140.13,13951.703,41.668833,139.861717
53207,matsumae08,2023-09-24 07:42:39,,4133.802,13955.358,41.563367,139.922633
53209,matsumae13,2023-09-24 07:42:45,,4131.182,13959.311,41.5197,139.988517
53211,matsumae26,2023-09-24 07:43:09,,4130.348,14000.003,41.5058,140.00005
53213,matsumae14,2023-09-24 07:43:20,,4135.072,13952.564,41.584533,139.876067
53215,matsumae02,2023-09-24 07:43:20,,4134.831,13952.72,41.580517,139.878667
53217,matsumae19,2023-09-24 07:43:25,,4140.145,13951.688,41.669083,139.861467
53219,matsumae08,2023-09-24 07:43:40,,4133.693,13955.48,41.56155,139.924667
53221,matsumae13,2023-09-24 07:43:45,,4131.015,13959.433,41.516917,139.99055
53223,matsumae26,2023-09-24 07:44:10,,4130.213,14000.06,41.50355,140.001
53225,matsumae02,2023-09-24 07:44:20,,4134.782,13952.906,41.5797,139.881767
53227,matsumae14,2023-09-24 07:44:20,,4135.079,13952.539,41.58465,139.87565
53229,matsumae19,2023-09-24 07:44:25,,4140.158,13951.682,41.6693,139.861367
53231,matsumae28,2023-09-24 07:44:34,,4138.616,13952.855,41.6436,139.880917
53233,matsumae08,2023-09-24 07:44:40,,4133.581,13955.6,41.559683,139.926667
53235,matsumae13,2023-09-24 07:44:44,,4130.846,13959.561,41.5141,139.992683
53237,matsumae26,2023-09-24 07:45:09,,4130.079,14000.12,41.501317,140.002
53239,matsumae14,2023-09-24 07:45:20,,4135.086,13952.496,41.584767,139.874933
53241,matsumae02,2023-09-24 07:45:20,,4134.731,13953.092,41.57885,139.884867
53243,matsumae08,2023-09-24 07:45:40,,4133.473,13955.726,41.557883,139.928767
53245,matsumae13,2023-09-24 07:45:45,,4130.68,13959.694,41.511333,139.9949
53247,matsumae26,2023-09-24 07:46:10,,4129.945,14000.195,41.499083,140.00325
53249,matsumae02,2023-09-24 07:46:19,,4134.683,13953.279,41.57805,139.887983
53251,matsumae14,2023-09-24 07:46:19,,4135.093,13952.469,41.584883,139.874483
53253,matsumae08,2023-09-24 07:46:39,,4133.364,13955.849,41.556067,139.930817
53255,matsumae13,2023-09-24 07:46:45,,4130.513,13959.814,41.50855,139.9969
53257,matsumae26,2023-09-24 07:47:10,,4129.812,14000.262,41.496867,140.004367
53259,matsumae14,2023-09-24 07:47:20,,4135.103,13952.461,41.58505,139.87435
53262,matsumae08,2023-09-24 07:47:40,,4133.253,13955.97,41.554217,139.932833
53264,matsumae13,2023-09-24 07:47:45,,4130.343,13959.928,41.505717,139.9988
53266,matsumae26,2023-09-24 07:48:10,,4129.674,14000.326,41.494567,140.005433
53268,matsumae02,2023-09-24 07:48:19,,4134.591,13953.646,41.576517,139.8941
53271,matsumae08,2023-09-24 07:48:40,,4133.148,13956.096,41.552467,139.934933
53273,matsumae13,2023-09-24 07:48:44,,4130.15,14000.042,41.5025,140.0007
53275,matsumae26,2023-09-24 07:49:10,,4129.533,14000.364,41.492217,140.006067
53277,matsumae02,2023-09-24 07:49:20,,4134.535,13953.832,41.575583,139.8972
53279,matsumae14,2023-09-24 07:49:20,,4135.106,13952.459,41.5851,139.874317
53282,matsumae08,2023-09-24 07:49:40,,4133.059,13956.249,41.550983,139.937483
53284,matsumae13,2023-09-24 07:49:45,,4129.965,14000.157,41.499417,140.002617
53286,matsumae26,2023-09-24 07:50:10,,4129.398,14000.432,41.489967,140.0072
53289,matsumae14,2023-09-24 07:50:20,,4135.107,13952.46,41.585117,139.874333
53291,matsumae08,2023-09-24 07:50:40,,4132.968,13956.402,41.549467,139.940033
53293,matsumae13,2023-09-24 07:50:45,,4129.784,14000.292,41.4964,140.004867
53295,matsumae26,2023-09-24 07:51:09,,4129.263,14000.515,41.487717,140.008583
53297,matsumae02,2023-09-24 07:51:20,,4134.405,13954.175,41.573417,139.902917
53300,matsumae08,2023-09-24 07:51:40,,4132.88,13956.554,41.548,139.942567
